exam_id,course_id,scheduled_date,exam_location,approved_by
6ab00d87-56aa-44e8-bae9-4dbe4b840f9a,049ca872-35c1-43d6-ae5a-cae35a132e2b,2024-04-03,HRBB 266,ea0b7129-5c70-4339-83cb-2c80ea27fca5
8cbe887c-fe74-4d2c-b4f5-3b1016880a34,049ca872-35c1-43d6-ae5a-cae35a132e2b,2024-10-29,HELD 237,0fd2fd9e-7f08-4dfd-b2eb-78f2bf900694
f8ae3f64-641e-4b2e-a03a-b95787cba1af,f0d1d057-3bd3-4baa-a868-fbbf12092767,2024-01-07,ZACH 348,315a77c1-30d5-43a3-95a2-9c50b265d101
0b6219e8-ec27-44a4-a328-4cb45cb5247c,f0d1d057-3bd3-4baa-a868-fbbf12092767,2024-04-04,CHEM 234,bdcb3563-eba0-4499-b093-92c8bfeefe29
7d4b1337-2d2b-4caa-a3c6-cb8f98f0176d,5c4d8255-4a6f-47c7-8f49-2d56004b6c44,2024-03-10,CHEM 142,5db459b9-b61b-4f07-802e-b34c3cb13306
36cea0ae-eb3c-470b-85aa-f99d682a7a60,5c4d8255-4a6f-47c7-8f49-2d56004b6c44,2024-04-23,CHEM 391,3915e07c-c109-42a5-82c4-169e3b0a8262
12c38d42-27c2-42b9-8dde-78a5cabf712d,7af5315b-2ca5-49c7-81ae-205352550d10,2024-01-06,EVAN 371,51f0cbb4-363a-4849-985b-3c5746d80d39
2d6a2400-1b8b-4779-b0f0-64a7cbf47ec9,7af5315b-2ca5-49c7-81ae-205352550d10,2024-11-08,ZACH 105,a5d06b3d-6b68-4471-b129-17b1063c0bf5
ef479043-7601-4977-a97c-a696ff34003e,7af5315b-2ca5-49c7-81ae-205352550d10,2024-10-23,ZACH 238,60d04b52-f39c-40b1-a747-3a6d5cfbb01b
2e3dec08-7c45-4673-9f86-ae962906beb7,7af5315b-2ca5-49c7-81ae-205352550d10,2024-07-06,HRBB 212,70987b8b-250d-476b-8604-e1c7b7351cb6
937fdba9-5429-4f9e-8481-10958504ea0f,c13fdf5c-295b-402d-b56d-607ad9f24db6,2024-05-12,HELD 350,5e3b6853-5560-4e49-abc0-5ed28f60d1a6
3c08f8de-60dd-4bc7-b348-e99ea9d55afc,c13fdf5c-295b-402d-b56d-607ad9f24db6,2024-03-10,LANG 328,7b026f1f-cba7-4582-b9c3-0550663440a1
ffac7cc4-bc2c-4fd4-a25d-e0d14c796315,c13fdf5c-295b-402d-b56d-607ad9f24db6,2024-11-24,EABA 188,0759f5f7-a9a5-4021-8293-5c3f44957448
dc5d32ce-8ded-4fe1-b399-3d1fb8578247,f68eff79-406c-42cd-b321-8e329de50d2d,2024-06-09,LANG 200,8cc09119-3c3d-43b5-8cb5-71e3f176537a
ac58854c-f090-490a-bbff-d96e60191133,f68eff79-406c-42cd-b321-8e329de50d2d,2024-08-23,ILCB 325,17ddf96f-1148-49ca-8772-fa1786fa8e37
b6d02040-4e6c-4b45-805b-71dc84ae77b0,f68eff79-406c-42cd-b321-8e329de50d2d,2024-02-18,COKE 171,eadec2fa-c090-441a-a9b4-f0916f08bfaf
fb62b374-49d1-4be9-babe-2f5d49e4ad0c,f68eff79-406c-42cd-b321-8e329de50d2d,2024-09-14,HELD 382,90b637a6-38fc-46f3-b19f-a09a728d07ef
8a446841-d88f-4ea9-94c3-e83bb2deeb27,f68eff79-406c-42cd-b321-8e329de50d2d,2024-04-28,HRBB 304,379c4288-28f6-4ca9-adf0-2f3e32614b57
97bf10b6-c89c-448f-a9a5-ab57a2539ed0,0c2333f2-1cab-47c2-b581-144886a137e4,2024-05-09,ARCA 179,88fa3d5d-1d10-4b08-93b2-419ec9a81dc5
8c07bf3b-c6de-41cf-b5cc-918ae412d8c5,0c2333f2-1cab-47c2-b581-144886a137e4,2024-08-18,HRBB 235,525c09e6-cc07-471b-81b1-523315f36a55
574d89fe-91e5-4919-93a0-0761ca1d39d8,0c2333f2-1cab-47c2-b581-144886a137e4,2024-12-26,COKE 199,cc53bde1-57f4-4654-aa36-bfec93b313ca
c74b88cf-5209-481a-a781-aa69fe41178c,0c2333f2-1cab-47c2-b581-144886a137e4,2024-01-13,COKE 383,39d3fd85-9eff-476f-ab7b-974f103e7946
56755024-ccaa-4cb9-afbf-9020f9fa545f,0a04a4a9-cdf2-4fd1-967a-b383bb14750c,2024-10-18,LANG 254,9ba5b038-7f81-4de2-989b-7bd9c094e186
c23ec4c6-01af-402d-98f8-e156df72d20f,0a04a4a9-cdf2-4fd1-967a-b383bb14750c,2024-12-30,ARCA 214,a782efbd-d71e-4ca5-9a87-62cbbef51a31
4f5b2192-78de-4cfe-94a1-cecce6abdc14,0a04a4a9-cdf2-4fd1-967a-b383bb14750c,2024-09-01,EABA 176,6faf0bda-437a-4ea7-a0b0-67b8f224b46b
2445666e-9530-4d66-8772-dd366b039416,2c889ccd-6dd9-4729-90bf-2a97c5bd16c8,2024-03-30,EABA 234,fa86baa7-6d75-453c-9dcf-d23637fc8e6c
ac1e2f53-aef5-46fc-bd0f-d283a93d1e92,2c889ccd-6dd9-4729-90bf-2a97c5bd16c8,2024-05-06,COKE 218,0a3278b1-9120-4300-aafc-c340f938242e
536474b3-cd68-4ab3-be6e-946da6ea44ca,2c889ccd-6dd9-4729-90bf-2a97c5bd16c8,2024-08-07,CHEM 375,e1420085-2f09-4def-9a8a-af38ed77f93d
8afd7488-513d-4701-acf7-60cbeb6af840,2c889ccd-6dd9-4729-90bf-2a97c5bd16c8,2024-09-29,COKE 194,fa86baa7-6d75-453c-9dcf-d23637fc8e6c
81adce25-031f-454b-99e2-91d677458fc0,2c889ccd-6dd9-4729-90bf-2a97c5bd16c8,2024-03-15,COKE 216,deb793a8-f00e-45f5-9cdd-7ec33ad413f8
42240c87-4ee8-41c9-a4d9-ea8f59430a35,2b4dc6f2-1f96-46ab-8e29-b12351de6d71,2024-08-27,HRBB 231,2bdb9596-698e-4a04-8bb2-6df39fa1b41f
4a8201b3-c3ba-4300-a1b8-70b33c1743cf,2b4dc6f2-1f96-46ab-8e29-b12351de6d71,2024-07-01,COKE 114,53edb266-9276-45d4-a9de-683a1f4942c7
4d550226-d2db-4925-b1e3-4e077b725170,2b4dc6f2-1f96-46ab-8e29-b12351de6d71,2024-11-01,ZACH 240,0a32f221-ef3e-4724-8ad5-68deb2b775f5
82dc6ec2-ca29-4f10-a3b7-59430d5fd9cd,2b4dc6f2-1f96-46ab-8e29-b12351de6d71,2024-12-01,CHEM 159,d8f7f49b-da80-4296-bd9c-c762278cb8af
61f4c9a9-a0dd-42d4-8379-c1594dd50ccc,7665c6b9-214e-4605-be01-1ad96d9f0d11,2024-08-11,ILCB 111,88fa3d5d-1d10-4b08-93b2-419ec9a81dc5
6f758d8d-0085-414b-adab-39d6cd5d6873,7665c6b9-214e-4605-be01-1ad96d9f0d11,2024-06-08,ILCB 113,be5bf3aa-d5b9-4e8d-b710-3de0e94a1570
f94db72b-de3c-4730-ad33-7cb8fe9c23e6,7665c6b9-214e-4605-be01-1ad96d9f0d11,2024-09-05,ILCB 160,edd42112-31c9-4935-9829-7142f640d735
07c504c2-c96f-4621-9d6d-16c7cc632387,7665c6b9-214e-4605-be01-1ad96d9f0d11,2024-05-20,COKE 155,10dc5b32-476e-4390-aa03-efe2c292c2fe
f8b00b18-537d-45a1-af5d-832ce71c1411,7665c6b9-214e-4605-be01-1ad96d9f0d11,2024-05-14,HRBB 302,c3b74674-9050-444d-9465-af5d56bfafe7
597ea800-b9d4-45d8-a944-c2d7a93f8f52,fabb9111-0ed0-470b-8865-f7e918306001,2024-07-22,HRBB 213,1efea745-3a2f-4a50-a358-cd012b9c7575
5fe926e4-cd27-4196-a293-2e422a9fc906,fabb9111-0ed0-470b-8865-f7e918306001,2024-08-12,ARCA 370,60a4c421-be44-4cac-b24d-c56fc907819c
d4753c7c-38e4-4b7a-936c-56cc031ec4e4,fabb9111-0ed0-470b-8865-f7e918306001,2024-09-04,LANG 389,139b2061-748b-4ef2-b69c-cf9dc1fc660c
5480f356-d618-4149-8c3e-9a8bb347d241,fabb9111-0ed0-470b-8865-f7e918306001,2024-08-14,EABA 310,0d8dffdf-d901-4e2c-b932-c04227ab0543
ab92a978-e5f2-48b4-a04f-f88e969b22dd,fabb9111-0ed0-470b-8865-f7e918306001,2024-01-15,COKE 167,f4ce0977-bcc6-4f52-ab92-714b16227ef0
b69c8e56-257e-4841-9150-e1c8443d0861,3ec289a0-4d6b-46e5-9f90-a86c646d37f9,2024-09-17,ZACH 391,30ae4039-958b-4fe8-97d0-7158d75eb927
f092580e-8950-4a9f-87d4-c498e2870926,3ec289a0-4d6b-46e5-9f90-a86c646d37f9,2024-06-27,LANG 261,14dcc251-fdac-405d-af81-499436369c91
1e4b3641-3e36-4730-9894-47bba33c623a,3ec289a0-4d6b-46e5-9f90-a86c646d37f9,2024-10-21,HELD 217,bc97440c-b1f1-4135-b3f5-4a749b01cf54
c8801d27-65f0-4281-b100-f4e30da16aab,25a7721e-32b7-4a59-ba70-a08dac067243,2024-02-04,ARCA 348,a1439765-6c85-4fe6-bc07-c3143bbc95ce
8b9790fb-b6af-4422-9ab1-c89a0fea28b5,25a7721e-32b7-4a59-ba70-a08dac067243,2024-07-10,EVAN 193,53edb266-9276-45d4-a9de-683a1f4942c7
f104a21d-972b-41ff-a00b-07e5eaa7b1d7,25a7721e-32b7-4a59-ba70-a08dac067243,2024-05-03,LANG 348,66241c2d-0d4c-457d-b072-9d074d3c4812
6c4517be-94df-4bbc-ac92-10afa9d7538c,fa143ddd-6b74-4d8f-9a68-0b2183ab6755,2024-11-25,HRBB 236,cf609c15-f45d-4e6d-b63d-253e0937437f
2ff8ca06-fce6-46c8-814e-c9352138989e,fa143ddd-6b74-4d8f-9a68-0b2183ab6755,2024-08-11,EVAN 374,bec01cbe-c8db-4d9b-af88-15f97441e52f
deac7d9f-f7eb-4a3d-bb55-6d4755ff7238,fa143ddd-6b74-4d8f-9a68-0b2183ab6755,2024-11-06,CHEM 391,c948d2a5-6e4f-40f3-ae60-56a279caa683
63722b56-146e-4bae-9027-e7cf61d47a3a,fa143ddd-6b74-4d8f-9a68-0b2183ab6755,2024-03-20,EABA 206,eb87410b-2576-4fc0-a569-16723ac8fd4d
bb73232e-4b0b-42d5-818e-6d59c063964e,fa143ddd-6b74-4d8f-9a68-0b2183ab6755,2024-03-16,EABA 387,f2b5c3d0-ab72-4de0-8a83-3460716173c4
f9caf276-27e5-46a0-9a29-5a2d503f5409,51552ffc-986f-4645-a8e7-4250090c3a46,2024-02-06,ARCA 365,33a7e224-2490-41a5-b991-4b0ab8b42753
e2f0d14a-26f1-415f-af94-6fa0afd6e252,51552ffc-986f-4645-a8e7-4250090c3a46,2024-01-16,CHEM 301,6573cf6a-7d9b-4378-b4bc-576866f0433a
9e5c3bca-ccaa-43f7-9ea5-17b106e73110,42907f26-bcc4-4c02-ab1a-3754e1b19719,2024-12-20,ARCA 118,89a42145-bbec-4f23-90c8-3fc35628e0d8
8ed30e28-2d81-4e7f-9b7d-7e8f69b87108,42907f26-bcc4-4c02-ab1a-3754e1b19719,2024-10-20,HRBB 264,60a4c421-be44-4cac-b24d-c56fc907819c
6819f7e5-c29b-4b60-92cb-bb763c09b2bf,42907f26-bcc4-4c02-ab1a-3754e1b19719,2024-07-25,LANG 155,e9f37749-f289-4e61-8489-daad7958063b
b93c3af6-680c-42ad-aa8f-763680de158d,42907f26-bcc4-4c02-ab1a-3754e1b19719,2024-08-19,LANG 158,c317af4d-8f0e-474d-a303-9580993e9c5a
376058af-18a6-40ff-bc7e-8d8a7e06a33c,56235f7b-0e20-4997-9d8f-a058c44b8c2e,2024-12-06,ZACH 249,39d3fd85-9eff-476f-ab7b-974f103e7946
0fa37a1f-8064-4e27-9db2-0f36ccad009c,56235f7b-0e20-4997-9d8f-a058c44b8c2e,2024-10-10,EVAN 288,145045c0-620d-4c00-8ba4-7d40377882fb
0a5babb2-6c5c-4381-9ac4-264df5aaeaa9,56235f7b-0e20-4997-9d8f-a058c44b8c2e,2024-12-25,EABA 197,bf7c4a55-0e06-4cfe-b903-5b4c7f7305f5
6b666639-dbff-43d7-af1e-d59800d51af9,56235f7b-0e20-4997-9d8f-a058c44b8c2e,2024-05-01,ZACH 271,51f0cbb4-363a-4849-985b-3c5746d80d39
ac5203de-18f1-44e6-9171-f4a55e8f74d3,e35b80dd-df32-45c3-b8eb-945d239549e7,2024-04-08,EVAN 100,ed1d07a3-33c3-4116-bb96-cbef57ec94e9
a56b6c5c-15eb-42d6-8164-8b1c00574e5c,e35b80dd-df32-45c3-b8eb-945d239549e7,2024-07-30,LANG 275,5f788791-cb75-42ec-817b-2413c7175dea
a68ba5bb-3936-4ecd-be3a-3b242b6c1fb3,e35b80dd-df32-45c3-b8eb-945d239549e7,2024-12-16,LANG 279,0a32f221-ef3e-4724-8ad5-68deb2b775f5
b836eb4e-1a4c-4faf-84c0-abd9d23adf67,e35b80dd-df32-45c3-b8eb-945d239549e7,2024-07-29,CHEM 286,ba3c5049-80af-4ee1-953d-cc4f1d4ce18f
0192981e-8358-479a-9210-d0fbb8de800e,e35b80dd-df32-45c3-b8eb-945d239549e7,2024-08-14,HRBB 338,d5df414d-f993-488b-9bd9-266b996b2794
d019b21c-4691-4aa7-8661-f418bb110709,c734a939-038e-43c2-9622-64c603610049,2024-12-19,ZACH 318,78b01775-a891-474f-936f-32552eb9cd09
cd11ce7f-5221-4fe9-9054-4cd22b7d8340,c734a939-038e-43c2-9622-64c603610049,2024-04-10,EABA 287,525c09e6-cc07-471b-81b1-523315f36a55
df130ad7-9afc-4685-a434-8d0a863a1528,c734a939-038e-43c2-9622-64c603610049,2024-09-04,LANG 378,cc53bde1-57f4-4654-aa36-bfec93b313ca
6e27467b-81b1-4fad-b3f8-ac013921a23d,c734a939-038e-43c2-9622-64c603610049,2024-02-11,ILCB 355,00aba78a-6989-4f38-83a8-3981052253c2
00ba33ea-d7d6-4807-9acb-2f9839377830,cc1ba866-0b5d-4b94-b3f8-901bc2358152,2024-06-14,EABA 229,ee3b1fd3-18a6-4005-9610-de71d41069a4
092d7793-1a71-4869-a208-799365e9ce6c,cc1ba866-0b5d-4b94-b3f8-901bc2358152,2024-06-24,HELD 225,648decd9-506a-41fe-b02b-122e18c0aa87
89f60cf2-89cd-4995-885e-01348bac302f,cc1ba866-0b5d-4b94-b3f8-901bc2358152,2024-11-27,COKE 144,f1632458-8245-42be-8077-651a09e4e903
79453e21-8bf1-4428-b5ad-b3bc9918eefa,cc1ba866-0b5d-4b94-b3f8-901bc2358152,2024-12-24,ZACH 372,864c29ec-624b-4a3a-9751-c5a34977b64d
8eb3a3ad-8b06-4b86-8579-d4dc717e1e03,4e44e395-99a8-4f73-a43a-7b67fd355c5c,2024-07-23,ILCB 208,ed6e0ed8-d244-49a2-8317-7e50084aae6f
5732655b-b79a-4d6b-b1fc-ac5df174804c,4e44e395-99a8-4f73-a43a-7b67fd355c5c,2024-03-07,CHEM 354,84816263-8a9f-4ff6-8f9b-10caf1537c45
80cf2a9c-ba13-4212-b538-b4529fecced3,ef7c05b4-72e1-405c-b83f-9912bad9d30f,2024-12-16,CHEM 279,6f7bc522-156f-4054-bcc9-4f63bcbcbe6c
259095d1-850e-4d34-b15b-07b649f1166e,ef7c05b4-72e1-405c-b83f-9912bad9d30f,2024-09-23,HRBB 214,c171e67f-c903-4c85-a4ef-b0531c3ab9d8
92061f7f-3d5e-48a8-b977-3be70c5d678e,ef7c05b4-72e1-405c-b83f-9912bad9d30f,2024-04-02,ILCB 195,a782efbd-d71e-4ca5-9a87-62cbbef51a31
63d3b32f-7405-49e2-ae1c-ba0a57277844,c45473fc-401c-4751-ba7e-05eea0bf179d,2024-08-08,CHEM 151,6c12a406-6bce-436f-896e-e3c730db5ee5
a543b0bf-643d-48bd-9fd6-afa117c5756e,c45473fc-401c-4751-ba7e-05eea0bf179d,2024-11-05,ZACH 204,8243c463-0305-4608-b8a0-b4f406089978
14e2e1be-d4e8-4622-a1ee-40dc5c5ac63a,c45473fc-401c-4751-ba7e-05eea0bf179d,2024-07-18,CHEM 231,aaa1216b-d747-49f1-9fef-ce90bfd2a0fe
851112dd-b798-4afe-b824-9a50f7d9fdff,5f170d11-31e9-46f3-aea3-20aa1559ca2f,2024-11-07,EVAN 289,53edb266-9276-45d4-a9de-683a1f4942c7
09c1b2df-2d67-4331-ad1e-1da416da008c,5f170d11-31e9-46f3-aea3-20aa1559ca2f,2024-05-22,EVAN 345,5f099754-390c-4a68-a492-ce5db1907a56
420920bf-c04d-41af-95a9-047d3803e4e3,b9fde9e3-8607-4291-bf45-c8ce34d5909b,2024-09-23,HELD 223,5ab84815-890d-4af7-9c2d-9d1747993e44
0017c56b-677e-4903-8669-84c3afd68e59,b9fde9e3-8607-4291-bf45-c8ce34d5909b,2024-08-25,COKE 176,f3571892-a80d-4a1b-8443-0757f51257c2
9cebc164-6c87-4b0f-bf9c-9de3573dd88f,b9fde9e3-8607-4291-bf45-c8ce34d5909b,2024-07-26,HELD 177,ae30ebc7-d3ff-4845-a625-7973b0814faf
2bf016ba-bd30-453c-83c8-9d2f6f8b5aeb,b9fde9e3-8607-4291-bf45-c8ce34d5909b,2024-06-22,CHEM 380,f3571892-a80d-4a1b-8443-0757f51257c2
184189e0-824c-4a63-b2d4-a21fddd4308d,52485efc-2100-4cf1-8af6-6383e65835ee,2024-07-30,LANG 249,5f099754-390c-4a68-a492-ce5db1907a56
c49f7f21-0c3d-4c8f-b908-c3579c2f6f6b,52485efc-2100-4cf1-8af6-6383e65835ee,2024-09-29,COKE 285,da9f01ff-23a0-4f2d-9dc4-1d3370ec689b
dd362d9b-1c63-4631-ad33-4ba86c1e5020,52485efc-2100-4cf1-8af6-6383e65835ee,2024-12-17,HELD 121,da9f01ff-23a0-4f2d-9dc4-1d3370ec689b
7f5383b7-9ba2-496f-b271-647f26baedd8,52485efc-2100-4cf1-8af6-6383e65835ee,2024-09-29,ILCB 114,37abcdce-68e1-4d63-a7ee-76ead4c1bdcf
db645b22-c32d-4341-8771-df6286d10d18,52485efc-2100-4cf1-8af6-6383e65835ee,2024-09-03,ARCA 123,e1420085-2f09-4def-9a8a-af38ed77f93d
028b6591-a555-4713-b55c-78bacc883c98,2f9ed6d9-d256-46f2-b2aa-5dfd644e2047,2024-11-13,HELD 386,91b1abc2-4e49-41c2-8970-d54a34809c8e
aaa44d5b-f4f8-476f-bb09-1078f414c4aa,2f9ed6d9-d256-46f2-b2aa-5dfd644e2047,2024-02-06,COKE 271,139b2061-748b-4ef2-b69c-cf9dc1fc660c
a3cd3ba6-9bb8-4c21-8734-889c0af93956,2f9ed6d9-d256-46f2-b2aa-5dfd644e2047,2024-08-24,ZACH 100,3a2b4bd6-967e-4973-a529-1e7e84eda841
00f1a88d-01df-41cd-91ad-cdf1630a57e0,d17ee900-9dbb-423c-a0ae-8cae65dbb1e5,2024-08-14,COKE 240,4325d41a-c24e-4e04-a99c-e016c8ea9843
3b6a0e52-f0f2-4257-b57f-7a2445f5e1b9,d17ee900-9dbb-423c-a0ae-8cae65dbb1e5,2024-12-19,EABA 323,fbbb6842-8035-40b4-9b41-f0e66beb8198
a73024a4-dbe0-487b-9a0c-55092186cf8f,d17ee900-9dbb-423c-a0ae-8cae65dbb1e5,2024-07-07,LANG 215,899a44eb-6853-43f2-9061-469067bf44ed
c87ba98f-b944-4435-a2cb-738e31fa8e9e,d17ee900-9dbb-423c-a0ae-8cae65dbb1e5,2024-12-01,CHEM 110,572182a0-50f5-45d6-8ac3-821fcf0945f4
748a6fe1-b05b-4d63-b1c9-ef1493ffc306,d17ee900-9dbb-423c-a0ae-8cae65dbb1e5,2024-03-16,CHEM 233,c35091c4-88ca-4f2d-8abd-f742f7a9cd94
fff346be-3f10-4a5f-8391-7a2092fd1de9,d63eeac0-88ef-40f7-9c7c-671a5c187004,2024-05-02,ILCB 122,0446c692-38fa-4ae8-bb8c-e37910e2162c
477e8dd1-da82-4dc7-8462-013c86019f01,d63eeac0-88ef-40f7-9c7c-671a5c187004,2024-04-23,COKE 370,9bd02baf-2f06-4b0d-b100-99e8f7669202
216608d2-3816-4db9-8f70-570d86b4bc7b,20170ef8-c814-4965-8abf-2a2d793aecee,2024-06-13,ILCB 146,fbbb6842-8035-40b4-9b41-f0e66beb8198
3acf397a-c88b-4896-8133-f3cc231dfe10,20170ef8-c814-4965-8abf-2a2d793aecee,2024-08-01,ZACH 161,260089e3-9e52-4bf5-8d1e-e7c8ec3a7edf
32b2d2ec-c4f4-40c4-aa7e-9d977893b19c,20170ef8-c814-4965-8abf-2a2d793aecee,2024-05-27,CHEM 184,b218b32f-1753-4cda-a430-9ba3cc2cbf2d
1ccc10ae-9e62-4ec3-8c6e-a409a085d78c,902f0064-9431-44e5-a60f-23ab3be7cc53,2024-03-08,COKE 391,ad71f4cf-ebc5-4040-8ec6-2d043feda196
462627a9-5bcd-405b-b6f5-bcd978e91117,902f0064-9431-44e5-a60f-23ab3be7cc53,2024-12-28,ARCA 222,78b01775-a891-474f-936f-32552eb9cd09
f16c7cf9-1192-4a01-9ecf-7d2f91412d05,902f0064-9431-44e5-a60f-23ab3be7cc53,2024-11-06,ILCB 364,beddd0d4-dc4f-447e-853a-692eab6cc04e
4c5d3391-b2ca-4823-a897-3e46422220d6,071a9fdf-b141-4ee9-b6c6-7b52abd28768,2024-03-15,EABA 143,f75ca757-6c1b-47e1-9fb6-4251056106ef
8e141cb3-396c-4362-8dff-0e69c643dead,071a9fdf-b141-4ee9-b6c6-7b52abd28768,2024-10-20,ARCA 195,beb01632-c04e-4eb0-896f-9a3deea030b1
82b5e2e4-5904-47b8-81ac-353eee9022a7,071a9fdf-b141-4ee9-b6c6-7b52abd28768,2024-04-02,ILCB 370,5f099754-390c-4a68-a492-ce5db1907a56
347fe811-e2d3-4cf6-822f-2fb17c733bde,071a9fdf-b141-4ee9-b6c6-7b52abd28768,2024-06-23,ZACH 287,64369cee-2a90-4f82-a619-d308406115f3
07dfced3-5c70-466a-8c91-da674226eff6,6548abd9-9eb1-47d8-b26b-5d411d453496,2024-04-27,EABA 167,aa1bdd06-0d9c-4c07-bbeb-6e69e27c5b3d
77745e6a-fde1-4882-a2df-feb7bb128f7b,6548abd9-9eb1-47d8-b26b-5d411d453496,2024-04-08,ZACH 216,3a2b4bd6-967e-4973-a529-1e7e84eda841
41e10d9d-da8d-4e90-95d1-3792aae358bd,6548abd9-9eb1-47d8-b26b-5d411d453496,2024-01-07,LANG 275,f832dfd7-9b78-461d-affc-d9c406a4162f
542ace9e-c14f-45a6-a1a2-028708329de1,fb807a32-9cac-4ca1-babd-55eab0de39e0,2024-05-15,ZACH 378,3a2b4bd6-967e-4973-a529-1e7e84eda841
62eb43f3-f96d-483b-9ea1-f4557a395747,fb807a32-9cac-4ca1-babd-55eab0de39e0,2024-02-25,HELD 366,fa86baa7-6d75-453c-9dcf-d23637fc8e6c
680b0d18-2dd3-49de-b13d-325d8e1bb04d,fb807a32-9cac-4ca1-babd-55eab0de39e0,2024-02-15,CHEM 228,6c8aa028-685c-4bc9-9c8e-bcbb3d78aaa3
22cdf8ab-1f67-4c8b-b757-3391b5bc676a,fb807a32-9cac-4ca1-babd-55eab0de39e0,2024-10-09,HRBB 275,653ba179-aacc-4e89-8b9b-d146c0557b33
7fa0f5cc-3661-42bf-b9f8-1a674de1cdba,701c06fc-abe8-4412-85ee-1718db6cdfa7,2024-02-13,ZACH 123,adc70bef-c310-4d27-9d65-309df1b14f16
4832984b-7614-4e7b-aedb-c17ec087632e,701c06fc-abe8-4412-85ee-1718db6cdfa7,2024-09-20,LANG 319,418a7bbe-4e61-40bc-8697-4c4646cfff1a
2c052b12-5ba6-4f22-b4da-3c799414ee71,701c06fc-abe8-4412-85ee-1718db6cdfa7,2024-08-09,ZACH 294,5c2720ca-87cc-42c9-b5d4-15e01ad00d2a
5d132848-72c7-468c-b809-10d231cec48b,701c06fc-abe8-4412-85ee-1718db6cdfa7,2024-05-18,LANG 186,5db459b9-b61b-4f07-802e-b34c3cb13306
bbe62400-83cf-4f8f-8cff-3f2e49dffaf0,701c06fc-abe8-4412-85ee-1718db6cdfa7,2024-07-22,EABA 122,653ba179-aacc-4e89-8b9b-d146c0557b33
da930617-dd74-4006-a0c5-d41bc2fdaf7f,972e4214-513c-4435-8246-cfe831be1e14,2024-11-29,EVAN 181,30ae4039-958b-4fe8-97d0-7158d75eb927
41ba609e-2a55-4afe-b1f5-7ad17016af54,972e4214-513c-4435-8246-cfe831be1e14,2024-02-12,CHEM 179,cc53bde1-57f4-4654-aa36-bfec93b313ca
85937ca9-fd92-49f1-923e-bdf82b9e38f4,972e4214-513c-4435-8246-cfe831be1e14,2024-05-13,ZACH 195,18da5e8f-9fc1-4beb-a4c7-f08f55c9a99c
f498d874-521f-48a9-bc18-8ce14465fccd,972e4214-513c-4435-8246-cfe831be1e14,2024-12-23,EABA 375,d672e185-948c-420a-a2da-5382360dc2e8
aa454a52-e979-4247-9b11-10b7ad32fc47,972e4214-513c-4435-8246-cfe831be1e14,2024-03-30,EVAN 322,beddd0d4-dc4f-447e-853a-692eab6cc04e
065e2fcf-2b77-4093-b987-29af1b13f583,7cd9c772-5cd9-4762-bc4c-e64a0fe844da,2024-09-14,ZACH 101,88fa3d5d-1d10-4b08-93b2-419ec9a81dc5
98d3222e-be49-46ba-a29d-73557ef837b3,7cd9c772-5cd9-4762-bc4c-e64a0fe844da,2024-11-10,CHEM 374,3d844224-5fc0-47a1-bdc1-aca0e8a105cf
88b3d51e-2c79-4fbd-8782-6456456a490b,7cd9c772-5cd9-4762-bc4c-e64a0fe844da,2024-04-23,COKE 268,0446c692-38fa-4ae8-bb8c-e37910e2162c
6f056387-0c71-4ba5-9d66-28ee49054545,7cd9c772-5cd9-4762-bc4c-e64a0fe844da,2024-10-13,CHEM 262,3915e07c-c109-42a5-82c4-169e3b0a8262
9eac239e-04fc-4788-9de6-a7dc70e630b0,7cd9c772-5cd9-4762-bc4c-e64a0fe844da,2024-07-10,EVAN 343,895eed49-27f7-4c14-bec7-846d2639b50e
c018b07a-c7d5-4fdf-96f0-27bc9a6f9e08,5f9e0d75-c36b-42b4-9a3d-22fda5d55e79,2024-12-08,CHEM 263,de5d6c05-1326-4719-9ade-7213ae1db987
881bbd63-f872-4fab-99ce-1be815cab401,5f9e0d75-c36b-42b4-9a3d-22fda5d55e79,2024-03-05,HRBB 145,429bb966-7d30-4c99-a90e-91f7f5875441
7c02033c-38af-4872-904f-7998c751a1ab,5f9e0d75-c36b-42b4-9a3d-22fda5d55e79,2024-08-20,CHEM 244,0446c692-38fa-4ae8-bb8c-e37910e2162c
2617d454-31a9-49ed-b4de-79257a0b2863,5f9e0d75-c36b-42b4-9a3d-22fda5d55e79,2024-04-22,ARCA 179,aaa1216b-d747-49f1-9fef-ce90bfd2a0fe
37fc6117-9627-43aa-91e7-8632d11f983a,3cfa2f94-d9a1-469a-97aa-762f7233a0ec,2024-09-11,HELD 183,5ab84815-890d-4af7-9c2d-9d1747993e44
ccfe0e25-b421-4079-93c2-5ffe56540d3d,3cfa2f94-d9a1-469a-97aa-762f7233a0ec,2024-10-21,HELD 242,a5d06b3d-6b68-4471-b129-17b1063c0bf5
89a5e83c-c4f5-486d-9934-ac36cb5c86b1,3cfa2f94-d9a1-469a-97aa-762f7233a0ec,2024-03-05,HELD 344,180a2276-7cc5-41c5-a50b-84e99c262301
7f434c39-8988-407a-843c-bd916a963508,3cfa2f94-d9a1-469a-97aa-762f7233a0ec,2024-08-24,COKE 210,1f699f18-cd96-412e-a434-820f3f0584ee
